Lawinencode;TEZCode;meanExpo;meanSlope;stdDevSlope;MinSlope;MaxSlope;Altitude
70903042;70903042240;180.5046921639763;38.5878;7.8788;16.0554;67.54949999999999;2281.5308
70903042;70903042241;207.0511659877067;34.0462;5.8896;24.1954;59.9064;2306.6438
70903042;70903042242;183.2583427976315;37.0508;3.2125;29.5716;45.9176;2241.3208
70903042;70903042243;206.0439910757376;37.5258;4.7303;25.3884;51.9735;2231.2813
70903044;70903044244;150.8870128287777;45.5327;5.01;24.8192;55.8396;2540.0901
70903044;70903044245;193.334518922259;46.1647;3.6578;35.6321;57.1059;2549.0313
70903044;70903044246;188.499164319125;43.0526;4.4632;25.7229;52.7852;2565.3818
70903044;70903044247;174.4169601897945;35.9724;5.3242;28.4794;53.2037;2433.7769
70903044;70903044248;209.8321992554781;36.9406;5.904;27.5274;54.3704;2416.9219
70903044;70903044249;140.8003484415573;40.8207;4.575;27.7445;50.7865;2398.8987
70903044;70903044250;220.416470190883;39.5813;5.5393;30.4433;58.1839;2531.6504
70903044;70903044251;196.2922349408844;33.8743;2.7643;25.0329;50.2838;2489.9849
70903044;70903044252;204.1174644889575;44.1966;6.3475;6.1374;64.3164;2556.9929
70903044;70903044253;262.6466677211083;34.8635;4.537500000000001;25.9624;62.9981;2391.8926
70903044;70903044254;273.0500285194709;38.0401;5.7758;27.3109;63.2847;2447.1846
70903044;70903044255;252.8563159059933;36.9279;7.1601;23.2028;65.1966;2465.3027
70903044;70903044256;190.2391080192332;33.1025;3.1225;20.8583;38.4937;2238.7529
70903044;70903044257;148.3928787756;38.347;4.5638;28.3208;49.9456;2230.2102
70903046;70903046258;248.4403618034553;36.2257;4.4467;28.0736;53.5202;2328.5427
70903046;70903046259;210.977122496869;43.4801;4.1653;37.437;57.7744;2461.4509
70903046;70903046260;145.6305025427761;45.1196;4.8757;35.3064;58.6912;2474.9233
70903046;70903046261;139.2433610353664;40.5232;4.0747;21.8935;48.1363;2491.3542
70903046;70903046262;177.7847583986222;39.0654;2.8889;34.4565;45.3464;2472.3691
70903046;70903046263;176.2815918046779;42.0746;4.9981;32.3572;55.1385;2537.8479
70903046;70903046264;156.4816416692068;35.3559;3.0927;28.7427;48.6837;2351.7278
70903046;70903046265;200.9936119888299;34.7586;3.581;28.6513;50.0518;2356.123
70903046;70903046266;225.4180304586228;40.0338;3.5489;27.5688;50.6971;2395.178
70903046;70903046267;184.6666120952777;37.952;4.1341;26.4392;55.8138;2346.5388
70903046;70903046268;192.1286499944947;33.9188;4.0603;19.2597;41.0048;2272.7737
70903046;70903046269;224.1676543958124;37.4031;2.1306;32.9445;44.7583;2293.676
70903046;70903046270;207.2948439032842;35.9213;3.2111;28.7525;44.4431;2293.9829
70903046;70903046271;192.0824389362718;38.5568;4.5737;27.9501;53.1048;2014.4895
70903046;70903046272;191.7767208755617;34.0026;2.7332;28.9154;42.19;2135.3157
70903046;70903046273;218.1150340950832;37.3059;2.9356;28.0973;44.3084;2029.5032
70903046;70903046274;224.6551528781138;36.0135;2.7808;23.1301;44.2906;2175.699
70903046;70903046275;221.2721866187739;37.5214;3.7033;30.826;50.7443;1974.2504
70903046;70903046276;199.9599956880435;43.0207;4.2597;33.6148;56.6794;2019.2943
70903046;70903046277;222.4095367615766;39.4902;3.5083;26.0365;48.544;2069.8748
70903046;70903046278;195.1409838350769;37.8845;6.0339;23.986;61.3349;2060.4678
70903048;70903048279;174.8623580419482;39.4474;5.0932;3.9662;55.4835;2548.5718
70903048;70903048280;198.2691572428;42.1503;5.4513;13.8889;61.0604;2530.0276
70903048;70903048281;139.2875009095409;43.0525;5.1139;20.041;57.5025;2334.3835
70903048;70903048282;182.1499635149831;37.231;5.0183;27.6699;59.5065;2407.4431
70903048;70903048283;214.8986250409773;36.2026;5.8615;29.1483;56.9339;2362.2473
70903048;70903048284;201.9619527540892;36.8813;4.9365;28.927;59.2822;2382.8542
70903048;70903048285;215.742985050898;41.3854;9.604699999999999;30.1918;69.0689;2396.6855
70903048;70903048286;229.1238295617375;35.769;5.756;29.2319;59.9616;2405.0417
70903048;70903048287;156.0563235113497;38.8818;4.1829;26.6856;56.4085;2169.7625
70903048;70903048288;123.9014121207915;42.6774;5.5917;21.2002;55.8826;2250.4929
70903050;70903050289;202.8654167854395;36.6464;4.4039;20.5337;50.5968;2510.5193
70903050;70903050290;195.8616101780935;35.8115;3.9702;26.1281;44.796;2442.0583
70903050;70903050291;186.8575549392926;35.021;1.9497;28.5244;40.9759;2154.6384
70903050;70903050292;209.342253749119;37.2418;3.3492;30.1513;43.6231;2456.0544
70903050;70903050293;240.6096845301902;33.8224;3.5241;16.2245;40.3249;2414.3391
70903050;70903050294;259.1288518061063;36.5504;3.1119;27.527;44.1171;2259.4868
70903050;70903050295;256.7987718371158;37.8556;2.8322;30.4721;45.3678;2322.4688
70903050;70903050296;214.5862412672501;38.8728;4.6279;29.0823;51.5236;2292.9507
70903050;70903050297;198.0281810691158;37.2193;3.6339;28.0975;48.1242;2257.5876
70903050;70903050298;197.3083608422531;39.2984;3.4183;31.8792;47.4788;2308.5393
70903050;70903050299;179.0977788384698;40.9371;2.6093;35.2607;48.6883;2250.0605
70903050;70903050300;180.7111329901752;37.2514;2.7086;30.3445;46.5627;2348.2979
70903050;70903050301;231.5775063903809;35.884;3.2345;29.5283;47.0003;2117.2656
70903050;70903050302;226.411596949517;41.021;2.8551;34.6166;47.8667;2252.0349
70903050;70903050303;230.4957489424205;34.2571;2.3809;22.3082;39.85;2152.1541
70903050;70903050304;230.7632413489313;33.8417;2.7339;28.8818;42.7662;2117.7939
70903050;70903050305;229.6924659998597;35.935;5.2122;28.0534;50.1908;2234.3
70903050;70903050306;224.3995421983719;38.5253;3.3593;29.1664;45.9722;2246.4263
70903052;70903052307;201.489598798599;40.9832;4.082;27.08;56.3711;2210.4758
70903052;70903052308;213.6673291731983;35.6723;4.458;27.3481;44.1962;2144.8113
70903052;70903052309;197.4946742508464;39.034;3.1777;32.4307;50.3095;2154.1367
70903052;70903052310;238.3224313444953;45.1144;5.0978;31.3968;53.8246;2091.5547
70903052;70903052311;194.7529434896722;44.3177;6.208;33.3551;58.8129;2097.2073
70903052;70903052312;273.9850457748436;43.309;4.5591;30.9822;62.4698;1738.9851
70903052;70903052313;281.8935039121397;45.4057;5.0369;32.5921;61.466;1849.6648
70903052;70903052314;275.3423128864171;47.963;5.9885;35.75;64.19070000000001;1928.3376
70903052;70903052315;192.9390794153509;45.4859;4.2752;34.3945;63.6034;1901.1326
70903052;70903052316;257.818471755603;44.5759;4.2341;32.4116;56.495;1930.8351
70903052;70903052317;253.5673717225127;43.1984;5.7378;30.8693;54.4633;1875.2545
70903052;70903052318;208.0711018088252;42.6095;3.6732;31.6644;53.6045;1740.5848
70903054;70903054319;243.0922344801087;41.7034;4.8406;32.5953;57.9835;2061.6731
70903054;70903054320;251.2156149027119;36.9241;4.4229;27.0429;49.7022;2140.1274
70903054;70903054321;217.9378016838014;43.3624;2.9992;32.3734;51.2091;1900.4557
70903054;70903054322;173.6142223625549;41.8629;5.5025;18.5916;50.8262;1905.8075
70903054;70903054323;211.845501155998;41.6621;4.6719;28.1914;52.73;1927.8368
70903054;70903054324;168.7991447450267;40.113;4.8586;28.9161;55.5155;1925.1212
70903054;70903054325;224.5061194892419;36.7065;7.0877;26.4976;52.2589;1922.8772
70903054;70903054326;185.2412160620408;41.6183;5.4973;29.963;54.5276;1929.5503
70903054;70903054327;231.1642870610455;45.9685;4.3793;34.6121;57.8376;1930.5697
70903054;70903054328;155.2002184218753;43.0308;4.6001;26.1897;53.093;1752.437
70903054;70903054329;159.6462374759664;42.4798;3.9033;30.1237;56.4878;1625.6199
70903054;70903054330;185.1653396571744;41.4077;5.1299;27.9024;56.195;1658.6295
70903054;70903054331;189.6855363293208;42.1834;2.8017;35.5225;50.4956;1754.401
70903054;70903054332;183.9991902038463;43.0821;4.7994;32.4357;58.0281;1830.874
70903054;70903054333;198.9364224287701;45.6988;4.6885;35.9744;59.0689;1845.968
70903054;70903054334;229.195394504576;40.9072;3.5882;27.9553;52.7759;1571.1127
70903054;70903054335;208.5750340908979;43.7339;3.0096;34.7311;53.6181;1642.0165
70903054;70903054336;202.6445171284538;43.3205;6.2418;33.8796;59.5091;1800.4102
70903054;70903054337;279.8875666375941;43.8922;6.3993;27.8856;59.2446;1631.7875
70903056;70903056338;250.5850472275015;39.6231;5.5655;28.3491;51.9218;1900.7542
70903056;70903056339;258.7005961824882;41.1859;2.6142;32.9591;46.6642;1742.0327
70903056;70903056340;249.2657403600573;39.5641;4.6214;30.1001;53.5798;1819.3361
70903056;70903056341;189.0604053409172;41.4421;3.5397;35.2867;53.4949;1755.2817
70903056;70903056342;197.6071245587609;45.6612;5.955;32.9037;60.4325;1824.9066
70903056;70903056343;208.7394675463786;39.6554;4.3968;31.1364;52.9039;1870.5223
70903056;70903056344;191.7218503552922;41.4759;3.8901;32.0786;51.6668;1907.6704
70903058;70903058345;192.5690919990775;39.4269;4.8713;27.9891;57.6575;1808.7855
70903058;70903058346;196.773047496503;34.9193;3.7211;29.5759;46.3302;1645.1392
70903058;70903058347;204.605023692332;40.7725;6.7469;29.9759;67.0857;1741.0153
70903060;70903060348;186.9103506213039;38.4005;3.5625;28.9645;50.606;2057.9485
70903060;70903060349;169.5922886875099;38.3391;3.3593;30.7463;53.3908;2114.415
70903060;70903060350;196.7343963838137;41.8106;4.3367;32.2901;58.3434;2080.7798
70903062;70903062351;214.4475887590507;36.3013;3.6595;23.6077;50.1228;2158.5713
70903064;70903064352;209.5325338988131;33.1425;3.813;22.1787;49.4531;2150.8049
70903064;70903064353;204.7640112684157;37.1559;5.928;27.2866;61.2696;2144.0767
70903064;70903064354;205.2061458023888;41.7396;5.593;25.9829;56.7381;1992.1719
70903064;70903064355;184.2637386965143;39.342;7.6139;11.4752;56.0575;2010.3772
70903064;70903064356;199.5877040360363;38.0787;5.8655;28.7069;57.3351;2000.245
70903066;70903066357;208.5596204783198;38.1267;5.1131;14.5037;66.98739999999999;2079.7415
70903066;70903066358;211.0678674644548;40.3599;5.5079;10.7409;58.1222;2202.1167
70903070;70903070359;201.0536638648054;36.9674;4.3409;27.4962;51.3241;2059.7822
70903070;70903070360;192.2694252933056;33.1368;3.3908;28.1716;47.0077;1959.5771
70903068;70903068361;191.2749884667668;38.3511;4.1597;27.7588;50.0162;2184.2
70903068;70903068362;192.2942524230119;38.3696;7.1368;24.4261;62.0809;2020.5571
70903045;70903045363;4.86869716817975;39.085;6.6257;24.2223;63.9265;1212.3746
70903045;70903045364;7.432894281569673;37.5426;6.3805;27.6855;59.9037;1377.6569
70903079;70903079365;311.0915071425426;43.902;4.9417;29.8968;57.3873;1596.219
70903079;70903079366;322.3992746950718;43.7766;6.7681;34.2496;59.3647;1679.4958
70903039;70903039367;48.78379254474032;36.5624;4.6244;27.2656;52.3146;2233.4951
70903047;70903047368;284.6900642168133;42.3721;5.983;31.6673;58.1813;2631.9485
70920249;70920249001;67.24782575613824;52.0673;5.4174;45.1779;66.31359999999999;1229.1154
70920249;70920249002;60.77664114764256;52.505;6.7594;42.5481;69.97880000000001;1148.1594
70920249;70920249003;56.90322503128671;41.437;6.0521;30.6537;57.8043;995.448
70920247;70920247004;65.1384210341111;46.8466;4.5005;38.9304;58.0072;1619.9863
70920247;70920247005;359.281837123198;45.9871;6.6125;35.9583;60.1284;1615.447
70920247;70920247006;74.24191559223341;47.327;6.2421;32.4725;59.5345;1668.1
70920247;70920247007;8.017831212063385;43.0972;3.6932;34.2186;55.4949;1669.6643
70920245;70920245008;22.09273227003351;43.8887;5.5841;29.7343;61.5279;1631.6743
70920245;70920245009;90.74216207959336;44.8274;3.3107;38.8767;52.036;1606.9897
70920245;70920245010;67.01262773134897;47.465;5.5605;33.1011;64.2709;1632.9534
70920245;70920245011;73.51751507389753;45.1784;5.349;21.955;56.8335;1453.0189
70920245;70920245012;359.4320685376983;41.6595;6.2659;26.6792;57.7465;1516.6281
70920245;70920245013;68.01231816953955;39.7766;5.4499;31.6934;53.932;1672.4736
70920243;70920243014;76.1500061420783;42.3818;4.8106;30.9638;56.6285;2044.1877
70920243;70920243015;31.56440870959324;43.4556;4.2626;29.7343;57.4264;2030.5485
70920243;70920243016;26.69459149334961;45.8266;4.9549;33.928;57.8043;2249.1277
70920243;70920243017;30.27059730107024;46.2099;4.4373;36.4363;59.6849;2152.7366
70920243;70920243018;75.75220384601262;45.9602;5.8944;31.6934;60.3753;2235.7983
70920243;70920243019;82.56758877581565;42.5115;4.8047;33.1011;61.9465;2152.4531
70920243;70920243020;44.35364749469321;46.492;5.0275;35.2644;68.37430000000001;1982.604
70920243;70920243021;100.3404332350757;43.5254;5.1493;29.6869;61.2137;2001.0563
70920243;70920243022;107.2978561072689;46.1813;5.4226;31.3112;63.3522;1862.7485
70920243;70920243023;52.34787607846525;45.6439;4.2221;32.9851;61.2137;1924.0051
70920243;70920243024;50.40084851223293;44.1641;4.3016;34.2186;59.6315;1955.3826
70920243;70920243025;54.49111061019146;47.8399;4.3883;38.5777;60.6645;1882.8154
70920243;70920243026;83.70724571448206;40.0085;4.515;30.9638;64.7912;1752.3563
70920243;70920243027;48.40753474000891;44.0466;5.5944;28.3032;64.40000000000001;1876.8024
70920243;70920243028;38.99187332459485;41.5111;5.9829;26.6792;61.457;1749.6731
70920243;70920243029;29.59509760564239;42.0962;5.4459;31.6934;57.6171;1747.3131
70920243;70920243030;21.74467109680603;38.7952;6.9071;17.5484;65.0264;1912.6292
70920241;70920241031;28.41056789847991;47.7388;4.5576;33.8545;62.8809;2053.8171
70920241;70920241032;44.24113148572235;42.2351;5.0113;21.2515;62.9719;2360.7214
70920241;70920241033;28.08553619692097;44.9056;4.7304;32.8291;59.9222;2196.6379
70920241;70920241034;21.34297500027893;47.5331;4.3016;36.0871;60.5038;2498.0586
70920241;70920241035;22.75309372953126;46.319;4.3313;33.1011;61.6854;2334.9697
70920241;70920241036;75.05082181230944;46.798;5.0556;38.8767;68.3103;2156.8416
70920241;70920241037;94.88344039873419;46.4966;3.9221;37.9051;67.40219999999999;2368.325
70920241;70920241038;73.44179235408467;45.5155;6.8757;16.8083;65.47199999999999;2317.9343
70920241;70920241039;32.81638914574594;43.1832;5.5821;32.4725;57.2256;2372.1858
70920241;70920241040;36.97047933024297;47.6198;3.5408;37.9907;58.7055;2289.5476
70920241;70920241041;115.0309890740351;44.7792;4.4792;34.8541;66.9534;2149.5576
70920241;70920241042;47.25577341208302;42.0678;4.8943;33.3308;63.4349;1961.8171
70920241;70920241043;40.16711980299016;42.2221;5.9881;26.2176;58.8918;1654.4816
70920241;70920241044;23.90563954238812;41.5666;5.5973;30.3377;60.2097;1651.8188
70920241;70920241045;3.416970738730328;41.4963;4.8703;28.3032;63.3811;1795.9885
70920241;70920241046;357.0917851505795;39.6479;4.846;27.0171;52.4314;1650.4309
70920241;70920241047;39.58336086805778;37.9014;5.43;21.8014;62.1138;1990.6461
70920241;70920241048;38.58384245121209;38.5737;5.2574;22.9898;66.3338;1801.079
70920241;70920241049;0.6076506107687294;41.761;6.4625;26.5651;65.7543;1954.4962
70920241;70920241050;14.95476080964067;40.9902;4.6181;28.7607;61.1036;1803.962
70920241;70920241051;85.35914952951303;41.5615;3.9186;30.6537;50.6392;1850.6689
70920241;70920241052;89.77942061040258;45.779;3.7804;35.9583;57.6496;1719.1202
70920237;70920237053;96.2389946498801;40.8124;7.0815;28.3547;70.7077;1903.0519
70920237;70920237054;77.61209034988708;40.5473;4.9593;24.7486;61.2819;2010.2068
70920237;70920237055;58.71614746784104;35.1441;2.7402;27.991;47.8436;2157.1189
70920237;70920237056;56.70784783268793;38.7163;4.0336;31.0513;61.062;2302.9019
70920237;70920237057;65.26759805361044;40.9456;6.2697;28.3547;57.2728;2310.0173
70920237;70920237058;344.2583917403041;42.0409;4.9977;28.3547;62.2496;2315.6995
70920237;70920237059;337.4734357463611;42.613;5.2704;25.2532;64.0067;2213.2307
70920237;70920237060;334.6292493576202;48.9349;7.5327;37.0824;65.6254;2132.8784
70920237;70920237061;345.8697704134536;42.8064;8.737299999999999;26.3923;70.33750000000001;2132.8679
70920237;70920237062;9.441455890863324;38.3441;6.4701;30.9638;69.6897;2350.7964
70920237;70920237063;358.9211630532616;39.2754;4.8224;31.6934;62.7966;2277.5974
70920237;70920237064;19.05675116055852;37.3715;5.8186;13.3424;58.5636;2131.0569
70920237;70920237065;352.4368967468581;42.159;6.4159;30.9638;63.9259;2211.4355
70920237;70920237066;50.78330120031293;39.085;3.9945;31.0076;51.8871;2238.3867
70920237;70920237067;36.09040305322785;39.2919;4.6164;31.0513;60.0258;2192.6362
70920237;70920237068;15.19119126122305;35.7561;5.7395;20.8463;65.3443;2047.9585
70920237;70920237069;344.5529474410287;42.3225;7.7447;30.9638;59.1874;2022.9957
70920237;70920237070;343.902395869135;42.733;5.4168;22.4069;56.7774;1828.9362
70920237;70920237071;38.78754127137839;37.0725;4.5333;26.8491;62.7889;1762.8713
70920237;70920237072;12.52490879933265;36.2399;4.2287;26.8491;60.3753;1841.1854
70920233;70920233073;359.342064468017;39.1712;8.137600000000001;26.159;66.9534;2137.561
70920233;70920233074;20.64763401601115;33.8109;5.5543;16.9165;54.6083;2077.6135
70920233;70920233075;68.62961445388308;39.6326;3.8257;29.4962;53.0016;2129.427
70920233;70920233076;29.81585309818459;32.5634;2.5591;18.0539;39.6128;2077.0676
70920233;70920233077;60.19335064414206;33.5314;3.1173;26.5651;47.2619;2067.5393
70920233;70920233078;26.38132226412685;45.6021;6.9491;30.2463;70.4452;2207.6707
70920233;70920233079;28.98069088745851;35.7464;5.7034;24.7486;69.4838;2150.2776
70920233;70920233080;72.73372751626999;37.4182;5.6685;26.2176;64.2351;1961.4014
70920233;70920233081;356.4606255808576;38.5908;8.3826;28.406;71.2629;1977.1113
70920235;70920235082;86.15508071305663;40.4899;6.6527;22.9898;55.2796;1561.0364
70920235;70920235083;31.49455683196391;43.3844;6.9595;25.6822;56.8964;1550.6892
70920235;70920235084;33.71172125870285;38.8035;6.705;28.3547;62.9189;1669.356
70920231;70920231085;51.79706698326299;38.7891;8.025399999999999;27.2386;72.77200000000001;2380.229
70920231;70920231086;357.808163102613;38.2066;6.7902;28.9601;66.5827;2322.1421
70920231;70920231087;29.88126009427322;34.2694;3.9396;26.159;61.8787;2221.0288
70920231;70920231088;18.76280191507743;36.4418;7.6719;22.9898;71.69029999999999;2207.6699
70920231;70920231089;86.24295152591202;36.7073;5.3113;28.3032;54.2706;2283.3604
70920231;70920231090;87.9489279786814;36.6785;5.8271;26.5651;68.7681;2134.2476
70920231;70920231091;328.6985107739969;38.6898;7.598;23.3434;60.5821;2095.6353
70920229;70920229092;109.2153219536541;43.998;4.663;18.0539;61.2819;2402.998
70920229;70920229093;101.7728740616134;44.5351;4.1797;35.5985;59.2489;2532.6067
70920229;70920229094;49.49448283384183;48.0979;4.4857;37.0824;73.96429999999999;2522.4854
70920229;70920229095;25.80880367986961;41.695;5.2184;25.2532;54.8113;2387.1394
70920229;70920229096;59.86176805776493;44.7622;6.3937;30.4738;59.052;2144.061
70920229;70920229097;76.20804104424855;39.9258;6.3357;32.0671;61.8404;2131.5322
70920229;70920229098;122.5660387588853;40.0935;6.7508;26.159;66.4841;2045.3445
70920229;70920229099;76.34823694875722;32.1077;3.4835;26.2176;54.0847;2071.1528
70920229;70920229100;41.40220863730701;33.0587;2.0479;28.1478;38.3288;2172.5383
70920229;70920229101;2.584615754084467;41.7133;6.2174;15.7932;60.3753;2200.1064
70920229;70920229102;33.91438970493971;39.461;6.5029;31.0076;58.886;2246.5879
70920229;70920229103;35.88121099932414;40.4297;4.9999;35.1628;62.661;2264.7761
70920229;70920229104;131.0258721259455;38.7117;4.7418;24.0948;56.162;1939.2159
70920229;70920229105;9.223268685008776;38.7808;5.3537;27.7262;61.8787;1952.3202
70920229;70920229106;64.41938905402984;35.5705;3.6613;23.0611;51.329;1951.3844
70920229;70920229107;57.98001137557489;35.7376;4.6648;16.9165;50.3886;1960.9067
70920229;70920229108;20.76955496168844;33.7898;4.9631;14.4341;57.0623;1958.4878
70920229;70920229109;346.2810927164151;40.8738;4.7493;28.3032;54.7356;2052.2087
70920227;70920227110;140.8533310329739;38.2566;7.5357;10.2194;66.5459;2094.5491
70920227;70920227111;96.57236013938943;36.4759;7.059;25.6822;69.4722;2162.3096
70920227;70920227112;15.28080496490421;33.9962;5.6615;27.2386;70.88979999999999;2143.25
70920227;70920227113;35.23831497637582;39.4339;9.1945;30.3377;68.2615;2242.7612
70920227;70920227114;43.81872594938196;32.8537;2.6029;28.1478;63.3232;2183.1321
70920227;70920227115;26.20970363040885;39.8037;9.3994;28.3032;70.35339999999999;2241.5332
70920227;70920227116;31.18023829605485;32.7828;3.8843;24.6844;63.4134;2170.7095
70920227;70920227117;59.32479262054652;37.6598;7.3059;27.9384;69.8115;2283.0454
70920227;70920227118;58.4077884527324;32.4368;2.4825;27.5652;57.0073;2209.8264
70920227;70920227119;140.7656244622887;45.1954;6.7777;28.9601;69.3793;1994.8657
70920227;70920227120;329.6151563106167;46.8708;4.1862;34.3262;58.6289;2183.0566
70920230;70920230121;207.3608476757442;42.4287;4.2797;30.2463;62.5983;2779.5537
70920230;70920230122;205.8976095670835;45.0892;5.6219;2.0249;55.1419;2874.2102
70920230;70920230123;209.5339883213824;46.7196;6.9635;4.0447;63.5523;2860.2053
70920230;70920230124;185.6652753508642;40.569;3.8206;24.6844;49.8474;2770.9666
70920230;70920230125;194.2273312527667;40.2057;6.4734;18.0539;61.1543;2755.1907
70920230;70920230126;195.9246587751084;40.25;5.9291;0;52.5131;2852.0525
70920230;70920230127;169.1740043654709;40.6455;4.5273;30.3377;57.4926;2554.533
70920230;70920230128;189.0648763125567;44.5622;5.1116;26.6792;61.6854;2597.4368
70920230;70920230129;203.0366218327867;41.8919;8.167400000000001;24.6844;64.5398;2599.2061
70920230;70920230130;206.018236373703;36.1817;4.0141;26.2176;50.3525;2539.2131
70920230;70920230131;215.8651022663011;37.1084;5.4964;26.3923;62.8809;2667.9163
70920230;70920230132;177.4842800992726;35.5723;4.4053;25.4384;48.1897;2533.7844
70920230;70920230133;180.4726181393365;38.591;4.9034;25.4384;52.036;2422.4404
70920230;70920230134;189.3732460981335;40.6687;5.8165;27.0171;61.39;2279.458
70920230;70920230135;183.4904609970375;38.7144;3.596;30.6537;50.2919;2299.5691
70920230;70920230136;172.5169440286027;41.7509;5.6774;25.6822;62.064;2288.2197
70920230;70920230137;180.6105562394967;38.3808;3.6461;26.5651;55.4077;2466.4094
70920250;70920250138;164.4832633487812;42.2721;3.7959;31.6934;55.8373;2350.1389
70920250;70920250139;170.8729229156179;37.8693;3.5852;26.2176;53.9771;2244.1245
70920230;70920230140;189.9485782043348;38.5973;4.4452;27.7262;55.5265;2252.906
70920230;70920230141;192.1479603449329;38.1579;3.3173;24.0948;49.4131;2393.5452
70920251;70920251142;263.517740823231;45.4666;11.494;24.6844;69.03489999999999;1646.3214
70920251;70920251143;205.7093514345417;46.0596;5.7553;29.6869;61.0944;1634.6161
70920232;70920232144;197.4177487379156;47.4692;4.5607;26.8491;58.2001;2281.7327
70920232;70920232145;199.5943794571045;47.1837;3.8484;32.8291;59.3376;2155.1125
70920232;70920232146;216.1639342378887;39.5895;4.3263;32.0671;51.1487;2129.7122
70920232;70920232147;253.586007700741;42.473;5.2718;24.0948;62.6258;1877.6067
70920232;70920232148;238.399637676392;42.4511;5.3005;28.8108;52.1518;2058.6089
70920234;70920234149;212.6244366154369;42.8647;3.9853;34.2186;57.1647;2070.2683
70920234;70920234150;245.3513549880305;41.4655;3.7553;29.6869;52.6848;2340.2197
70920234;70920234151;286.3210658506656;43.3885;5.6352;19.827;63.0283;2080.022
70920234;70920234152;295.2202279796781;42.1436;4.1882;31.3112;54.0847;2222.887
70920234;70920234153;272.1011369162878;43.6173;4.6351;32.026;60.6258;2275.1863
70920234;70920234154;279.2166332691032;42.2211;3.4844;24.6844;55.2796;2389.696
70920234;70920234155;263.5229836141905;42.7186;3.6969;31.7354;54.9032;2053.0942
70920234;70920234156;259.6674071073194;41.8838;4.028;28.9601;56.3246;2185.249
70920236;70920236157;273.5512217632829;40.6647;3.3063;14.0362;49.3871;2274.4353
70920236;70920236158;284.9146717050571;40.7446;5.1359;21.955;61.9802;1977.9607
70920236;70920236159;277.6284125936031;38.1751;3.5614;26.8491;50.58;2128.3918
70920236;70920236160;174.0732785065424;43.3015;4.3461;30.1082;58.4197;1982.4318
70920236;70920236161;187.1963555098946;41.8082;4.122;33.8545;54.1292;2102.0342
70920236;70920236162;210.5958305484461;42.3234;4.6257;26.6792;55.4712;1976.218
70920236;70920236163;210.8912557601375;40.8694;4.3698;26.6792;56.3246;2092.8938
70920236;70920236164;203.2311742809939;43.7418;4.2178;31.0513;57.3733;2198.8369
70920236;70920236165;209.9561177777386;46.7499;6.9664;0;62.4556;2217.8677
70920236;70920236166;212.9718170008276;42.9237;4.493;12.6044;55.1419;2238.7656
70920236;70920236167;201.8644411215544;45.7099;5.8453;23.0611;65.8677;1983.538
70920238;70920238168;289.6165182886516;39.9504;3.9051;27.9384;53.3008;2169.2556
70920238;70920238169;252.5486313680414;36.9019;7.3652;0;50.1944;2186.0623
70920238;70920238170;221.9680640012193;37.2189;4.1174;0;47.6228;2164.3853
70920238;70920238171;188.0439556896541;37.8174;2.3012;32.5125;45.0179;1940.2633
70920238;70920238172;218.8449121416652;38.9804;3.8783;23.6208;50.6746;1994.953
70920238;70920238173;218.6378828770024;41.1206;4.9862;29.4962;59.193;1956.2021
70920238;70920238174;214.4639972121173;35.5648;3.5124;26.159;50.6863;2056.6006
70920238;70920238175;281.5717033079973;37.8408;4.1928;24.2277;55.2796;1950.3483
70920238;70920238176;280.737255146908;37.8609;3.9726;26.2176;52.3182;2049.7463
70920242;70920242177;197.9504915390144;35.8856;3.3673;25.6822;47.2619;1864.6451
70920242;70920242178;273.2052647643224;37.7566;5.7749;21.3313;55.5265;1843.7848
70920242;70920242179;261.7190569508604;36.6457;7.1693;11.9767;61.2819;1981.005
70920244;70920244180;213.1102697084864;40.8333;5.3346;24.6844;55.2716;1776.3694
70920244;70920244181;207.2385046534472;39.9871;4.1691;31.3969;50.4367;1781.1204
70920244;70920244182;202.5451883298867;44.1351;7.8485;32.3115;71.5483;1704.4917
70920244;70920244183;213.2142140153845;43.8335;5.5962;32.5125;68.1271;1648.5718
70920246;70920246184;283.6720833189754;37.838;3.5964;29.6869;47.8582;1554.9358
70920246;70920246185;282.1641743007685;35.5399;3.8231;27.5652;49.1376;1652.1908
70920246;70920246186;234.5536468556978;38.1071;3.2522;29.5441;45.1602;1553.2037
70920246;70920246187;240.7882644403226;40.16;2.7857;32.3115;47.0313;1665.9116
70920248;70920248188;291.0983050450177;46.2674;6.3722;29.7343;57.2256;1125.3741
70920248;70920248189;245.0875277471988;41.3197;3.7393;35.1628;48.7474;1076.3914
70920248;70920248190;285.289870050161;46.253;5.9436;36.0871;59.052;1077.4395
70920048;70920048001;334.5241601656885;46.4092;3.1155;38.1382;51.3177;2027.1338
70920048;70920048002;326.334023199796;49.3559;3.5857;41.8432;59.6916;1934.8669
70920048;70920048003;325.0449572082806;39.0169;3.5561;33.8858;49.7798;1984.8009
70920048;70920048004;330.0046759629296;47.5168;6.1072;37.4533;63.4091;1795.6472
70920048;70920048005;310.6500256280532;45.7159;3.4653;38.6392;55.5444;1801.4894
70920048;70920048006;282.3709720019569;40.2007;2.8813;33.7184;50.7719;2020.6553
70920048;70920048007;287.7556998422048;38.446;2.6525;33.6255;51.3093;1949.1993
70920048;70920048008;296.2808247552861;41.3774;8.0307;32.5613;65.87909999999999;1958.5298
