Datum,Intervall,Lawinengrad,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Distanz,ZEIT,Lawinen_Art,Volumen,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,37.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,groß,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,33.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,groß,30.0,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,34.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine naß,mittel,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Schneebrettlawine trocken,klein,36.0,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine naß,klein,12.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,klein,22.0,289.799831793751,43.1391,7.52,0.0,66.6961,2068.9832,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,mittel,13.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,klein,20.0,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Schneebrettlawine trocken,klein,7.0,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,klein,16.0,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,1.0,34.688782218015966,40.63506666666667,6.611666666666667,6.015999999999999,57.45053333333334,2166.8580666666667,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Lockerschneelawine trocken,klein,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
1990-02-15 00:00:00, 1989/ 1990,0.0,102.0,85.50295632822953,9.5,0.9,7.2,-4.8,-3.4,-27.2,-13.2,-9.0,-72.0,-17.6,0.0,0.0,0.0,135.0,-3.535533905959802,7.778174593032174,5.0,12.72792206126042,28.00142853505874,68.0,680.0,250.0,69.0,8.0,8.0,80.0,41.0,410.0,237.0,28.0,687.8368071360568,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,5.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,1
1990-02-16 00:00:00, 1989/ 1990,0.0,98.0,82.63888982711016,3.2,-11.0,-88.0,3.6,-7.0,-56.0,-13.6,-7.5,-60.0,-36.0,0.0,0.0,0.0,135.0,-3.535533905959802,-3.535533905959802,5.0,12.72792206126042,12.72792206126042,91.0,910.0,340.0,8.0,8.0,4.0,40.0,0.0,0.0,477.0,1.0,1016.63153933616,1899-12-30 00:00:00,Schneebrettlawine trocken,mittel,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
1990-02-17 00:00:00, 1989/ 1990,0.0,107.0,89.5397489539749,0.2,-5.0,-40.0,-44.0,-0.2,-1.6,-28.0,-4.0,-32.0,-30.0,0.0,0.0,0.0,45.0,2.121320343554229,-3.535533905959802,3.0,7.636753236834201,12.72792206126042,65.0,650.0,455.0,1.0,8.0,8.0,80.0,9.0,90.0,143.0,0.0,590.3486887937415,,,,,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,0
1990-02-18 00:00:00, 1989/ 1990,0.0,107.0,88.81835904412583,0.0,0.0,0.0,-20.0,4.0,32.0,-0.8,2.0,16.0,-16.0,0.0,0.0,0.0,135.0,-2.121320343575881,2.121320343554229,3.0,7.636753236756254,7.636753236834201,39.0,390.0,325.0,45.0,4.0,9.0,90.0,0.0,0.0,131.0,0.0,231.8189168754004,,,,,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1990-02-19 00:00:00, 1989/ 1990,0.0,101.0,84.06364906084393,0.0,0.0,0.0,0.0,5.2,41.6,16.0,1.0,8.0,8.0,0.0,0.0,0.0,180.0,-3.0,-2.121320343575881,3.0,-1.1023849469989769e-10,7.636753236756254,13.0,130.0,195.0,1.0,0.0,3.0,30.0,0.0,0.0,27.0,0.0,63.22163800497203,,,,,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,0
1990-02-20 00:00:00, 1989/ 1990,0.0,95.0,78.34101150543007,0.0,0.2,1.6,0.0,5.9,47.2,20.8,1.2,9.6,4.0,0.0,0.0,0.0,180.0,-1.0,-3.0,1.0,-3.6746164899965906e-11,-1.1023849469989769e-10,1.0,10.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,39.73734952062082,1899-12-30 00:00:00,Schneebrettlawine naß,mittel,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
1990-02-21 00:00:00, 1989/ 1990,0.0,93.0,76.50617041731988,0.0,1.0,8.0,0.8,7.4,59.2,23.6,1.0,8.0,4.8,0.0,0.0,0.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22304312121523,,,,,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,0
1990-02-22 00:00:00, 1989/ 1990,0.0,83.0,67.14251822461435,0.0,0.3,2.4,4.0,9.1,72.8,29.6,0.9,7.2,4.0,0.0,0.0,0.0,180.0,-1.0,-3.0,1.0,-3.6746164899965906e-11,-1.1023849469989769e-10,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38859227055522,,,,,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,0
1990-02-23 00:00:00, 1989/ 1990,0.0,79.0,64.80096430244807,0.0,0.9,7.2,1.2,6.0,48.0,36.4,1.8,14.4,3.6,0.0,0.0,0.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94007951168452,,,,,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1990-02-24 00:00:00, 1989/ 1990,0.0,78.0,61.84701580570015,0.0,0.0,0.0,3.6,5.100000000000001,40.8,24.0,0.3,2.4,7.2,0.0,0.0,0.0,180.0,-5.0,-3.0,5.0,-1.8373082449982947e-10,-1.1023849469989769e-10,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.67632539714633,,,,,291.2941028496267,42.673878947368415,7.093168421052632,13.11735263157895,57.314842105263146,2206.0591894736845,0
1990-02-25 00:00:00, 1989/ 1990,0.0,78.0,61.38888932255561,0.0,0.6,4.8,0.0,6.7,53.6,20.4,2.5,20.0,1.2,0.0,0.0,0.0,225.0,-2.121320343532578,-5.0,3.0,-7.636753236912147,-1.8373082449982947e-10,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00409146573455,,,,,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545,0
1990-02-26 00:00:00, 1989/ 1990,0.0,78.0,62.35598468244309,5.2,2.1,16.8,2.4,7.0,56.0,26.8,3.4,27.2,10.0,0.0,0.0,0.0,135.0,-2.121320343575881,-2.121320343532578,3.0,7.636753236756254,-7.636753236912147,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,52.45466427863974,,,,,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,0
1990-02-27 00:00:00, 1989/ 1990,0.0,80.0,61.88850795113778,14.5,-3.6,-28.8,8.4,0.0,0.0,28.0,-9.2,-73.60000000000001,13.6,0.0,0.0,0.0,135.0,-5.656854249535684,-2.121320343575881,8.0,20.36467529801667,7.636753236756254,12.0,120.0,0.0,37.0,1.0,8.0,80.0,4.0,40.0,0.0,0.0,76.96578185327238,,,,,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
1990-02-28 00:00:00, 1989/ 1990,0.0,172.0,129.6674005004855,6.600000000000001,-9.6,-76.8,-14.4,-6.3,-50.4,0.0,-1.6,-12.8,-36.8,0.0,0.0,0.0,45.0,14.14213562369486,-5.656854249535684,20.0,50.91168824556134,20.36467529801667,10.0,100.0,60.0,74.0,8.0,8.0,80.0,25.0,250.0,40.0,0.0,121.0990091813424,,,,,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,0
1990-03-01 00:00:00, 1989/ 1990,0.0,160.0,120.5406635751022,10.9,-4.9,-39.2,-38.4,-7.100000000000001,-56.8,-25.2,-9.3,-74.4,-6.4,0.0,0.0,0.0,45.0,3.535533905923716,14.14213562369486,5.0,12.72792206139033,50.91168824556134,8.0,80.0,50.0,75.0,8.0,8.0,80.0,10.0,100.0,262.0,0.0,59.50173077112957,,,,,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1990-03-02 00:00:00, 1989/ 1990,0.0,184.0,139.8301229613463,1.0,-11.3,-90.4,-19.6,-8.4,-67.2,-28.4,-11.7,-93.6,-37.2,0.0,0.0,0.0,90.0,-2.5518170069420767e-11,3.535533905923716,5.0,18.0,12.72792206139033,10.0,100.0,40.0,74.0,8.0,8.0,80.0,25.0,250.0,179.0,0.0,118.419796684507,,,,,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334,0
1990-03-03 00:00:00, 1989/ 1990,0.0,173.0,128.2057057770167,0.0,-13.4,-107.2,-45.2,-10.3,-82.4,-33.6,-10.8,-86.4,-46.8,0.0,0.0,0.0,45.0,2.121320343554229,-2.5518170069420767e-11,3.0,7.636753236834201,18.0,12.0,120.0,50.0,74.0,8.0,8.0,80.0,5.0,50.0,305.0,0.0,85.12764187905212,,,,,264.47193195002416,43.07067142857143,8.680310714285714,9.192778571428573,69.46987857142857,2887.1474285714285,0
1990-03-04 00:00:00, 1989/ 1990,0.0,156.0,115.5807426929516,0.0,-12.6,-100.8,-53.6,-1.9,-15.2,-41.2,-3.3,-26.4,-43.2,0.0,0.0,0.0,180.0,-3.0,2.121320343554229,3.0,-1.1023849469989769e-10,7.636753236834201,14.0,140.0,60.0,0.0,8.0,0.0,0.0,0.0,0.0,135.0,0.0,48.10937184998101,,,,,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
1990-03-05 00:00:00, 1989/ 1990,0.0,154.0,113.3333318360784,0.0,-2.1,-16.8,-50.4,2.8,22.4,-7.600000000000001,0.3,2.4,-13.2,0.0,0.0,0.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,16.0,160.0,70.0,1.0,0.0,4.0,40.0,0.0,0.0,40.0,0.0,57.61058291961955,,,,,279.7382271735702,39.6356,8.306790000000001,5.107609999999999,63.33960999999999,3027.45095,0
1990-03-06 00:00:00, 1989/ 1990,0.0,145.0,107.3138891053374,0.0,-2.7,-21.6,-8.4,2.9,23.2,11.2,0.2,1.6,1.2,0.0,0.0,0.0,135.0,-5.656854249535684,-3.0,8.0,20.36467529801667,-1.1023849469989769e-10,2.0,20.0,80.0,1.0,0.0,2.0,20.0,0.0,0.0,5.0,0.0,40.32845654766059,,,,,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,0
1990-03-07 00:00:00, 1989/ 1990,0.0,139.0,102.1175467227226,0.0,0.7000000000000001,5.600000000000001,-10.8,4.4,35.2,11.6,1.4,11.2,0.8,0.0,0.0,0.0,315.0,3.535533905995889,-5.656854249535684,5.0,-12.72792206113051,20.36467529801667,1.0,10.0,10.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,47.71028984302249,,,,,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,0
1990-03-08 00:00:00, 1989/ 1990,0.0,139.0,101.6781377980093,0.0,1.7,13.6,2.8,6.0,48.0,17.6,2.5,20.0,5.600000000000001,0.0,0.0,0.0,135.0,-3.535533905959802,3.535533905995889,5.0,12.72792206126042,-12.72792206113051,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27093787607771,,,,,236.81701527625484,36.16575,5.3207,23.699150000000003,52.54575,2344.71655,0
1990-03-09 00:00:00, 1989/ 1990,0.0,129.0,94.8119331805946,3.8,-1.1,-8.8,6.8,1.7,13.6,24.0,0.6,4.8,10.0,0.0,0.0,0.0,180.0,-3.0,-3.535533905959802,3.0,-1.1023849469989769e-10,12.72792206126042,1.0,10.0,5.0,3.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,48.97301308409676,,,,,34.688782218015966,40.63506666666667,6.611666666666667,6.015999999999999,57.45053333333334,2166.8580666666667,0
1990-03-10 00:00:00, 1989/ 1990,0.0,134.0,99.82471783208469,1.8,-4.8,-38.4,-4.4,0.6,4.8,6.8,0.7000000000000001,5.600000000000001,2.4,0.0,0.0,0.0,45.0,3.535533905923716,-3.0,5.0,12.72792206139033,-1.1023849469989769e-10,0.0,0.0,5.0,72.0,3.0,8.0,80.0,5.0,50.0,0.0,0.0,56.24959091110425,,,,,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665,0
1990-03-11 00:00:00, 1989/ 1990,0.0,150.0,111.3051039748911,0.0,2.9,23.2,-19.2,8.3,66.4,2.4,6.8,54.4,2.8,0.0,0.0,0.0,225.0,-3.535533905887629,3.535533905923716,5.0,-12.72792206152024,12.72792206139033,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,20.0,50.0,0.0,42.1347112548367,,,,,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
1990-03-12 00:00:00, 1989/ 1990,0.0,141.0,103.9011669150282,0.0,3.5,28.0,11.6,6.3,50.4,33.2,3.2,25.6,27.2,0.0,0.0,0.0,135.0,-2.121320343575881,-3.535533905887629,3.0,7.636753236756254,-12.72792206152024,0.0,0.0,0.0,3.0,0.0,4.0,40.0,0.0,0.0,35.0,0.0,45.27625152032943,,,,,55.32502943698503,38.3117,2.6726,30.3754,45.4725,2042.2484,0
1990-03-13 00:00:00, 1989/ 1990,0.0,139.0,101.0044894560429,0.0,-1.7,-13.6,14.0,5.4,43.2,25.2,0.6,4.8,12.8,0.0,0.0,0.0,135.0,-2.121320343575881,-2.121320343575881,3.0,7.636753236756254,7.636753236756254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,46.95564145211367,,,,,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
1990-03-14 00:00:00, 1989/ 1990,0.0,129.0,92.9434232214539,0.0,1.1,8.8,-6.8,6.100000000000001,48.8,21.6,0.8,6.4,2.4,0.0,0.0,0.0,0.0,0.0,-2.121320343575881,0.0,0.0,7.636753236756254,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,49.09860888932937,,,,,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,0
1990-03-15 00:00:00, 1989/ 1990,0.0,131.0,94.36440494929676,0.0,-1.6,-12.8,4.4,7.600000000000001,60.8,24.4,0.1,0.8,3.2,0.0,0.0,0.0,225.0,-3.535533905887629,0.0,5.0,-12.72792206152024,0.0,0.0,0.0,0.0,2.0,1.0,8.0,80.0,0.0,0.0,0.0,0.0,57.73218421121588,,,,,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
1990-03-16 00:00:00, 1989/ 1990,0.0,123.0,88.83782098198132,0.0,-2.0,-16.0,-6.4,5.9,47.2,30.4,0.2,1.6,0.4,0.0,0.0,0.0,180.0,-3.0,-3.535533905887629,3.0,-1.1023849469989769e-10,-12.72792206152024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58861227314318,,,,,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
