Datum,Intervall,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Neuschnee_last4,Neuschnee_last2,windstaerke_last1,windstaerke_last2,windstaerke_last3,windstaerke_last4,Lufttemperatur_last1,Lufttemperatur_last2,Lufttemperatur_last3,Lufttemperatur_last4,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
2005-03-19, 2004/ 2005,111.0,77.56674431105536,2.0,3.0,24.0,12.0,3.0,24.0,28.0,3.0,24.0,20.0,-1.0,-10.0,-10.0,90.0,-1.020726802776831e-11,-2.828427124767842,2.0,7.2,10.18233764900834,20.0,200.0,15.0,61.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,10.18233764900834,-12.72792206152024,-12.72792206152024,-25.2,40.0,37.333333333333336,32.0,5.333333333333333,34.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,26.0,313.3576608990387,41.10323333333333,5.3846,31.22615,54.98563333333333,2040.6385333333335,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,32.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,19.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
2005-03-20, 2004/ 2005,106.0,72.5282244269586,25.0,0.0,0.0,12.0,4.0,32.0,12.0,0.0,0.0,12.0,-1.0,-10.0,-5.0,120.0,-0.500000000005893,-1.020726802776831e-11,1.0,3.117691453611731,7.2,15.0,150.0,100.0,69.0,6.0,9.0,90.0,3.0,30.0,0.0,0.0,0.0,7.2,10.18233764900834,-12.72792206152024,-12.72792206152024,24.0,40.0,37.333333333333336,32.0,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
2005-03-21, 2004/ 2005,102.0,68.45637583892618,1.4,3.0,24.0,0.0,6.0,48.0,16.0,4.0,32.0,0.0,0.0,0.0,-5.0,270.0,1.0717165135486378e-10,-0.500000000005893,7.0,-25.2,3.117691453611731,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.117691453611731,7.2,10.18233764900834,-12.72792206152024,10.666666666666666,24.0,40.0,37.333333333333336,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
2005-03-21, 2004/ 2005,102.0,68.45637583892618,1.4,3.0,24.0,0.0,6.0,48.0,16.0,4.0,32.0,0.0,0.0,0.0,-5.0,270.0,1.0717165135486378e-10,-0.500000000005893,7.0,-25.2,3.117691453611731,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.117691453611731,7.2,10.18233764900834,-12.72792206152024,10.666666666666666,24.0,40.0,37.333333333333336,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
2005-03-21, 2004/ 2005,102.0,68.45637583892618,1.4,3.0,24.0,0.0,6.0,48.0,16.0,4.0,32.0,0.0,0.0,0.0,-5.0,270.0,1.0717165135486378e-10,-0.500000000005893,7.0,-25.2,3.117691453611731,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.117691453611731,7.2,10.18233764900834,-12.72792206152024,10.666666666666666,24.0,40.0,37.333333333333336,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
2005-03-21, 2004/ 2005,102.0,68.45637583892618,1.4,3.0,24.0,0.0,6.0,48.0,16.0,4.0,32.0,0.0,0.0,0.0,-5.0,270.0,1.0717165135486378e-10,-0.500000000005893,7.0,-25.2,3.117691453611731,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.117691453611731,7.2,10.18233764900834,-12.72792206152024,10.666666666666666,24.0,40.0,37.333333333333336,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
2005-03-21, 2004/ 2005,102.0,68.45637583892618,1.4,3.0,24.0,0.0,6.0,48.0,16.0,4.0,32.0,0.0,0.0,0.0,-5.0,270.0,1.0717165135486378e-10,-0.500000000005893,7.0,-25.2,3.117691453611731,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,3.117691453611731,7.2,10.18233764900834,-12.72792206152024,10.666666666666666,24.0,40.0,37.333333333333336,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2005-03-22, 2004/ 2005,100.0,68.34910620399579,0.0,2.0,16.0,12.0,11.0,88.0,24.0,6.0,48.0,16.0,-2.0,-20.0,0.0,225.0,-2.121320343532578,1.0717165135486378e-10,3.0,-7.636753236912147,-25.2,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,9.0,30.0,30.0,-25.2,3.117691453611731,7.2,10.18233764900834,34.666666666666664,10.666666666666666,24.0,40.0,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
2005-03-23, 2004/ 2005,99.0,67.40572625698324,0.0,-2.0,-16.0,8.0,6.0,48.0,44.0,3.0,24.0,24.0,-3.0,-30.0,-10.0,180.0,-2.0,-2.121320343532578,2.0,-7.349232979993181e-11,-7.636753236912147,0.0,0.0,0.0,3.0,0.0,6.0,60.0,0.0,0.0,3.0,30.0,0.0,-7.636753236912147,-25.2,3.117691453611731,7.2,50.666666666666664,34.666666666666664,10.666666666666666,24.0,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
2005-03-23, 2004/ 2005,99.0,67.40572625698324,0.0,-2.0,-16.0,8.0,6.0,48.0,44.0,3.0,24.0,24.0,-3.0,-30.0,-10.0,180.0,-2.0,-2.121320343532578,2.0,-7.349232979993181e-11,-7.636753236912147,0.0,0.0,0.0,3.0,0.0,6.0,60.0,0.0,0.0,3.0,30.0,0.0,-7.636753236912147,-25.2,3.117691453611731,7.2,50.666666666666664,34.666666666666664,10.666666666666666,24.0,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2005-03-24, 2004/ 2005,98.0,66.28511966701353,0.0,3.0,24.0,-8.0,9.0,72.0,24.0,4.0,32.0,12.0,-3.0,-30.0,-15.0,180.0,-2.0,-2.0,2.0,-7.349232979993181e-11,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-7.349232979993181e-11,-7.636753236912147,-25.2,3.117691453611731,18.666666666666668,50.666666666666664,34.666666666666664,10.666666666666666,0.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,0
2005-03-25, 2004/ 2005,94.0,62.92481977342945,0.0,2.0,16.0,12.0,3.0,24.0,36.0,1.0,8.0,16.0,-2.0,-20.0,-15.0,0.0,0.0,-2.0,0.0,0.0,-7.349232979993181e-11,0.0,0.0,0.0,3.0,0.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,-7.349232979993181e-11,-7.349232979993181e-11,-7.636753236912147,-25.2,42.666666666666664,18.666666666666668,50.666666666666664,34.666666666666664,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2005-03-26, 2004/ 2005,98.0,64.68099509223218,6.0,-1.0,-8.0,8.0,5.0,40.0,12.0,2.0,16.0,4.0,-3.0,-30.0,-10.0,170.0,-2.560500157836093,0.0,2.6,1.625346942873609,0.0,0.0,0.0,0.0,1.0,7.0,3.0,30.0,8.0,80.0,0.0,0.0,0.0,0.0,-7.349232979993181e-11,-7.349232979993181e-11,-7.636753236912147,16.0,42.666666666666664,18.666666666666668,50.666666666666664,0.0,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
2005-03-27, 2004/ 2005,97.0,63.79426644182124,0.0,0.0,0.0,-4.0,7.0,56.0,20.0,2.0,16.0,8.0,-2.0,-20.0,-15.0,195.0,-0.5795554957717237,-2.560500157836093,0.6,-0.5590491374445159,1.625346942873609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,1.625346942873609,0.0,-7.349232979993181e-11,-7.349232979993181e-11,16.0,16.0,42.666666666666664,18.666666666666668,0.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
2005-03-28, 2004/ 2005,97.0,63.64401076716016,0.0,-1.0,-8.0,0.0,2.0,16.0,28.0,1.0,8.0,8.0,0.0,0.0,-10.0,180.0,-2.0,-0.5795554957717237,2.0,-7.349232979993181e-11,-0.5590491374445159,0.0,0.0,0.0,61.0,0.0,8.0,80.0,0.0,0.0,24.0,80.0,80.0,-0.5590491374445159,1.625346942873609,0.0,-7.349232979993181e-11,24.0,16.0,16.0,42.666666666666664,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
2005-03-28, 2004/ 2005,97.0,63.64401076716016,0.0,-1.0,-8.0,0.0,2.0,16.0,28.0,1.0,8.0,8.0,0.0,0.0,-10.0,180.0,-2.0,-0.5795554957717237,2.0,-7.349232979993181e-11,-0.5590491374445159,0.0,0.0,0.0,61.0,0.0,8.0,80.0,0.0,0.0,24.0,80.0,80.0,-0.5590491374445159,1.625346942873609,0.0,-7.349232979993181e-11,24.0,16.0,16.0,42.666666666666664,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2005-03-29, 2004/ 2005,95.0,62.27937468482098,0.5,-1.0,-8.0,-4.0,7.0,56.0,8.0,3.0,24.0,4.0,-1.0,-10.0,0.0,180.0,-3.0,-2.0,3.0,-1.1023849469989769e-10,-7.349232979993181e-11,2.0,20.0,0.0,2.0,2.0,4.0,40.0,0.0,0.0,8.0,80.0,0.0,-7.349232979993181e-11,-0.5590491374445159,1.625346942873609,0.0,5.333333333333333,24.0,16.0,16.0,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
2005-03-30, 2004/ 2005,94.0,60.77586206896552,0.0,-1.0,-8.0,-4.0,1.0,8.0,28.0,-1.0,-8.0,12.0,-1.0,-10.0,-5.0,180.0,-2.0,-3.0,2.0,-7.349232979993181e-11,-1.1023849469989769e-10,3.0,30.0,10.0,3.0,2.0,8.0,80.0,0.0,0.0,0.0,80.0,0.0,-1.1023849469989769e-10,-7.349232979993181e-11,-0.5590491374445159,1.625346942873609,24.0,5.333333333333333,24.0,16.0,0.0,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,0
2005-03-31, 2004/ 2005,101.0,66.06843341160685,8.1,-2.0,-16.0,-4.0,0.0,0.0,4.0,-1.0,-8.0,-4.0,-2.0,-20.0,-5.0,180.0,-2.0,-2.0,2.0,-7.349232979993181e-11,-7.349232979993181e-11,17.0,170.0,15.0,71.0,7.0,8.0,80.0,8.0,80.0,0.0,0.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-0.5590491374445159,-2.6666666666666665,24.0,5.333333333333333,24.0,0.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,0
2005-04-01, 2004/ 2005,102.0,67.0487106017192,5.8,-7.0,-56.0,-8.0,1.0,8.0,0.0,-2.0,-16.0,-4.0,-4.0,-40.0,-10.0,180.0,-3.0,-2.0,3.0,-1.1023849469989769e-10,-7.349232979993181e-11,15.0,150.0,85.0,0.0,7.0,0.0,0.0,5.0,50.0,80.0,80.0,80.0,-7.349232979993181e-11,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-8.0,-2.6666666666666665,24.0,5.333333333333333,0.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,0
2005-04-02, 2004/ 2005,99.0,66.09038000684697,0.0,-6.0,-48.0,-28.0,6.0,48.0,4.0,0.0,0.0,-8.0,-4.0,-40.0,-20.0,180.0,-2.0,-3.0,2.0,-7.349232979993181e-11,-1.1023849469989769e-10,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,130.0,130.0,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,-1.1023849469989769e-10,-21.333333333333332,-8.0,-2.6666666666666665,24.0,0.0,307.97914664591417,42.4385,7.317475,23.819850000000002,70.16715,2256.0364499999996,0
2005-04-03, 2004/ 2005,96.0,62.98788694481831,0.0,-4.0,-32.0,-24.0,5.0,40.0,24.0,2.0,16.0,0.0,-2.0,-20.0,-20.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,130.0,50.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,0.0,-21.333333333333332,-8.0,-2.6666666666666665,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2005-04-03, 2004/ 2005,96.0,62.98788694481831,0.0,-4.0,-32.0,-24.0,5.0,40.0,24.0,2.0,16.0,0.0,-2.0,-20.0,-20.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,130.0,50.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,0.0,-21.333333333333332,-8.0,-2.6666666666666665,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
2005-04-03, 2004/ 2005,96.0,62.98788694481831,0.0,-4.0,-32.0,-24.0,5.0,40.0,24.0,2.0,16.0,0.0,-2.0,-20.0,-20.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,130.0,50.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,0.0,-21.333333333333332,-8.0,-2.6666666666666665,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2005-04-03, 2004/ 2005,96.0,62.98788694481831,0.0,-4.0,-32.0,-24.0,5.0,40.0,24.0,2.0,16.0,0.0,-2.0,-20.0,-20.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,130.0,50.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,0.0,-21.333333333333332,-8.0,-2.6666666666666665,15.0,98.85156201158661,41.04085833333334,8.651008333333332,6.873766666666666,71.01370833333333,2637.5822666666663,1
2005-04-03, 2004/ 2005,96.0,62.98788694481831,0.0,-4.0,-32.0,-24.0,5.0,40.0,24.0,2.0,16.0,0.0,-2.0,-20.0,-20.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,130.0,50.0,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,-7.349232979993181e-11,0.0,-21.333333333333332,-8.0,-2.6666666666666665,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
2005-04-04, 2004/ 2005,96.0,63.792809677969,0.0,-2.0,-16.0,-16.0,6.0,48.0,20.0,2.0,16.0,8.0,-5.0,-50.0,-10.0,180.0,-2.0,-2.121320343532578,2.0,-7.349232979993181e-11,-7.636753236912147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,0.0,-7.636753236912147,-7.349232979993181e-11,-1.1023849469989769e-10,-7.349232979993181e-11,8.0,0.0,-21.333333333333332,-8.0,0.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,0
2005-04-05, 2004/ 2005,95.0,63.20368474923234,0.0,-1.0,-8.0,-8.0,4.0,32.0,24.0,3.0,24.0,8.0,-2.0,-20.0,-25.0,225.0,-2.121320343532578,-2.0,3.0,-7.636753236912147,-7.349232979993181e-11,0.0,0.0,0.0,3.0,0.0,8.0,80.0,0.0,0.0,0.0,50.0,0.0,-7.349232979993181e-11,-7.636753236912147,-7.349232979993181e-11,-1.1023849469989769e-10,16.0,8.0,0.0,-21.333333333333332,0.0,279.7382271735702,39.6356,8.306790000000001,5.107609999999999,63.33960999999999,3027.45095,0
2005-04-06, 2004/ 2005,94.0,63.69006254343294,0.0,-1.0,-8.0,-4.0,7.0,56.0,16.0,5.0,40.0,12.0,-1.0,-10.0,-10.0,180.0,-3.0,-2.121320343532578,3.0,-1.1023849469989769e-10,-7.636753236912147,0.0,0.0,0.0,2.0,1.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,-7.636753236912147,-7.349232979993181e-11,-7.636753236912147,-7.349232979993181e-11,16.0,16.0,8.0,0.0,13.0,102.33951732926613,36.353125,5.7966,14.436824999999999,53.0856,2179.063375,1
2005-04-06, 2004/ 2005,94.0,63.69006254343294,0.0,-1.0,-8.0,-4.0,7.0,56.0,16.0,5.0,40.0,12.0,-1.0,-10.0,-10.0,180.0,-3.0,-2.121320343532578,3.0,-1.1023849469989769e-10,-7.636753236912147,0.0,0.0,0.0,2.0,1.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,-7.636753236912147,-7.349232979993181e-11,-7.636753236912147,-7.349232979993181e-11,16.0,16.0,8.0,0.0,10.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334,1
2005-04-06, 2004/ 2005,94.0,63.69006254343294,0.0,-1.0,-8.0,-4.0,7.0,56.0,16.0,5.0,40.0,12.0,-1.0,-10.0,-10.0,180.0,-3.0,-2.121320343532578,3.0,-1.1023849469989769e-10,-7.636753236912147,0.0,0.0,0.0,2.0,1.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,-7.636753236912147,-7.349232979993181e-11,-7.636753236912147,-7.349232979993181e-11,16.0,16.0,8.0,0.0,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2005-04-07, 2004/ 2005,92.0,60.8857967079586,0.0,1.0,8.0,-4.0,7.0,56.0,28.0,6.0,48.0,20.0,-1.0,-10.0,-5.0,180.0,-3.0,-3.0,3.0,-1.1023849469989769e-10,-1.1023849469989769e-10,0.0,0.0,0.0,2.0,1.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,-1.1023849469989769e-10,-7.636753236912147,-7.349232979993181e-11,-7.636753236912147,29.333333333333332,16.0,16.0,8.0,0.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,0
2005-04-08, 2004/ 2005,90.0,59.33062880324545,0.0,2.5,20.0,4.0,5.0,40.0,28.0,1.0,8.0,24.0,-1.0,-10.0,-5.0,200.0,-8.457233587038266,-3.0,9.0,-11.08145264409696,-1.1023849469989769e-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1023849469989769e-10,-1.1023849469989769e-10,-7.636753236912147,-7.349232979993181e-11,37.333333333333336,29.333333333333332,16.0,16.0,0.0,68.01304783479426,34.3677,3.8913,19.264,41.6142,1879.8845,0
2005-04-09, 2004/ 2005,112.0,74.09669211195929,12.0,-5.0,-40.0,10.0,-2.0,-16.0,20.0,-5.0,-40.0,4.0,-3.0,-30.0,-5.0,315.0,15.55634918638191,-8.457233587038266,22.0,-56.00285706897424,-11.08145264409696,25.0,250.0,0.0,75.0,1.0,8.0,80.0,25.0,250.0,0.0,0.0,0.0,-11.08145264409696,-1.1023849469989769e-10,-1.1023849469989769e-10,-7.636753236912147,22.666666666666668,37.333333333333336,29.333333333333332,16.0,0.0,2.980624706433346,37.0667,6.0031,13.5869,50.02585,1967.5639,0
